client_id,calls_6_month,logons_6_month,Variation
7320970,2.0,2.0,Control
7714382,5.0,5.0,Test
7529275,2.0,2.0,Control
7529275,2.0,2.0,Test
6678033,2.0,2.0,Control
7577637,1.0,1.0,Control
8228150,7.0,7.0,Control
1817414,7.0,7.0,Test
8506946,4.0,4.0,Test
8506946,4.0,4.0,Control
3480898,3.0,3.0,Test
3796027,1.0,1.0,Test
1559358,7.0,7.0,Control
3859216,1.0,1.0,Test
9975795,2.0,2.0,Control
5440518,2.0,2.0,Test
197431,3.0,3.0,Test
197431,3.0,3.0,Control
867317,1.0,1.0,Test
867317,1.0,1.0,Control
988127,7.0,7.0,Test
5904463,3.0,3.0,Test
7161950,3.0,3.0,Control
2283903,1.0,1.0,Test
1758700,7.0,7.0,Test
1324577,7.0,7.0,Test
7322208,3.0,3.0,Test
7322208,3.0,3.0,Control
4230407,6.0,6.0,Control
9168763,3.0,3.0,Control
9221180,2.0,2.0,Control
2515145,4.0,5.0,Test
9102362,5.0,5.0,Test
463619,2.0,2.0,Control
176524,7.0,7.0,Test
9979446,7.0,7.0,Test
1336142,7.0,7.0,Test
9182267,7.0,7.0,Control
2675477,7.0,7.0,Control
2666636,7.0,7.0,Test
3582028,2.0,2.0,Test
3582028,2.0,2.0,Control
8502153,5.0,5.0,Test
8502153,5.0,5.0,Control
2118848,6.0,6.0,Control
239789,1.0,1.0,Control
6755838,7.0,7.0,Test
3632397,1.0,1.0,Test
970928,1.0,1.0,Test
1461145,5.0,5.0,Test
1461145,5.0,5.0,Control
7023041,3.0,3.0,Control
5304112,7.0,7.0,Test
5304112,7.0,7.0,Control
4851048,5.0,5.0,Control
5314137,6.0,6.0,Test
5762513,7.0,7.0,Test
2039327,3.0,3.0,Control
2039327,3.0,3.0,Test
6638722,6.0,6.0,Test
6638722,6.0,6.0,Control
7439107,7.0,7.0,Control
7439107,7.0,7.0,Test
9951343,6.0,6.0,Test
9951343,6.0,6.0,Control
6618636,3.0,3.0,Test
5345295,7.0,7.0,Control
3133919,7.0,7.0,Test
298773,1.0,1.0,Test
3468850,4.0,4.0,Control
5850312,1.0,1.0,Test
9862353,7.0,7.0,Test
690761,2.0,2.0,Control
690761,2.0,2.0,Test
9902744,7.0,7.0,Test
9902744,7.0,7.0,Control
6516865,3.0,3.0,Control
3910038,6.0,6.0,Control
2331018,2.0,2.0,Control
3992664,6.0,6.0,Control
1758387,3.0,3.0,Test
1758387,3.0,3.0,Control
3144951,3.0,3.0,Control
5670048,1.0,1.0,Test
3730720,3.0,3.0,Control
6667471,1.0,1.0,Test
1245858,4.0,4.0,Test
9372709,7.0,7.0,Test
9372709,7.0,7.0,Control
7981691,7.0,7.0,Test
7981691,7.0,7.0,Control
681498,7.0,7.0,Test
681498,7.0,7.0,Control
6609821,3.0,3.0,Test
5907862,3.0,3.0,Test
3882434,2.0,2.0,Test
403974,5.0,5.0,Test
8260789,3.0,3.0,Test
1758062,7.0,7.0,Test
6506786,7.0,7.0,Control
639894,1.0,1.0,Test
5885558,2.0,2.0,Test
5997976,6.0,6.0,Test
186402,6.0,6.0,Test
9235172,4.0,4.0,Control
735316,6.0,7.0,Control
4199417,4.0,4.0,Test
4199417,4.0,4.0,Control
3040364,6.0,6.0,Test
3040364,6.0,6.0,Control
3117106,5.0,5.0,Control
2019293,2.0,2.0,Control
172734,2.0,2.0,Control
4591093,3.0,3.0,Control
6400310,7.0,7.0,Control
2732252,7.0,7.0,Test
2732252,7.0,7.0,Control
1425960,7.0,7.0,Control
1425960,7.0,7.0,Test
5744347,3.0,3.0,Control
7316870,4.0,4.0,Test
8569916,5.0,5.0,Test
239792,1.0,1.0,Control
1852462,4.0,4.0,Control
5373653,7.0,7.0,Test
1063314,3.0,3.0,Control
4656508,4.0,4.0,Control
8753519,4.0,4.0,Test
6884467,1.0,1.0,Test
1702087,7.0,7.0,Control
8524066,2.0,2.0,Control
7456903,7.0,7.0,Test
2923153,7.0,7.0,Test
5147563,2.0,2.0,Test
5942589,4.0,4.0,Control
267118,3.0,3.0,Test
267118,3.0,3.0,Control
7488149,6.0,6.0,Test
1947983,2.0,2.0,Control
3371799,4.0,4.0,Test
3371799,4.0,4.0,Control
9624268,4.0,5.0,Control
3905360,7.0,7.0,Test
4384612,3.0,4.0,Test
9022480,7.0,7.0,Test
4712734,4.0,4.0,Test
4712734,4.0,4.0,Control
4668963,3.0,3.0,Test
4668963,3.0,3.0,Control
8209073,1.0,1.0,Test
8209073,1.0,1.0,Control
9158854,5.0,5.0,Test
9158854,5.0,5.0,Control
2586715,1.0,1.0,Control
5355348,7.0,7.0,Test
5355348,7.0,7.0,Control
4645302,1.0,1.0,Test
5935696,4.0,4.0,Control
5935696,4.0,4.0,Test
4569113,7.0,7.0,Test
4569113,7.0,7.0,Control
9874244,7.0,7.0,Test
1652667,6.0,6.0,Control
6122146,4.0,4.0,Control
2088404,1.0,1.0,Test
2088404,1.0,1.0,Control
9261563,1.0,1.0,Control
2492509,3.0,3.0,Control
3938120,7.0,7.0,Test
4026959,6.0,6.0,Test
4026959,6.0,6.0,Control
7168888,7.0,7.0,Test
4090201,6.0,6.0,Control
7261596,6.0,6.0,Test
4225402,2.0,3.0,Test
5688624,2.0,2.0,Control
879686,4.0,4.0,Control
7434940,5.0,5.0,Test
4179838,7.0,7.0,Control
8147700,2.0,2.0,Test
8147700,2.0,2.0,Control
2167991,7.0,7.0,Test
9262736,6.0,6.0,Test
9262736,6.0,6.0,Control
1668635,1.0,2.0,Test
1668635,1.0,2.0,Control
293115,2.0,2.0,Control
70856,1.0,1.0,Control
411546,7.0,7.0,Control
9048056,7.0,7.0,Control
6012900,3.0,3.0,Control
2280585,4.0,4.0,Test
8565698,7.0,7.0,Test
542244,2.0,2.0,Test
4184752,7.0,7.0,Test
4184752,7.0,7.0,Control
4379046,1.0,1.0,Test
4816645,5.0,5.0,Control
5435141,2.0,2.0,Control
3404609,7.0,7.0,Test
2741470,7.0,7.0,Control
9368733,7.0,7.0,Test
9368733,7.0,7.0,Control
4454211,1.0,1.0,Test
4454211,1.0,1.0,Control
2833846,5.0,5.0,Test
3160186,7.0,7.0,Test
7166061,3.0,3.0,Test
670162,2.0,2.0,Test
6702875,7.0,7.0,Control
7710243,7.0,7.0,Control
6560550,3.0,3.0,Test
1225611,3.0,3.0,Control
7292177,7.0,7.0,Control
2722762,1.0,1.0,Test
2722762,1.0,1.0,Control
1814518,3.0,3.0,Test
6390428,3.0,3.0,Test
9437174,7.0,7.0,Test
3813239,3.0,3.0,Test
4462344,3.0,3.0,Control
7515643,2.0,2.0,Control
2124860,4.0,4.0,Control
168104,6.0,6.0,Test
2663078,5.0,5.0,Test
5221357,3.0,3.0,Test
5221357,3.0,3.0,Control
5535675,1.0,1.0,Test
4921593,2.0,2.0,Control
2806720,7.0,7.0,Test
6048661,4.0,4.0,Test
6048661,4.0,4.0,Control
6946437,1.0,1.0,Test
7009842,7.0,7.0,Control
5852330,2.0,2.0,Test
4237191,2.0,2.0,Test
4237191,2.0,2.0,Control
4237645,1.0,1.0,Test
1110092,7.0,7.0,Test
3822502,3.0,3.0,Test
9755235,1.0,1.0,Test
8754237,4.0,4.0,Test
5400286,7.0,7.0,Test
8378670,2.0,2.0,Test
9739178,7.0,7.0,Test
9739178,7.0,7.0,Control
9972968,4.0,4.0,Control
6131954,7.0,7.0,Control
5667012,7.0,7.0,Control
3712120,4.0,4.0,Test
7602471,7.0,7.0,Control
2065075,4.0,4.0,Test
6626166,4.0,4.0,Test
3808307,2.0,2.0,Test
3808307,2.0,2.0,Control
9104247,5.0,5.0,Test
831534,4.0,4.0,Test
831534,4.0,4.0,Control
6590265,7.0,7.0,Test
754154,5.0,5.0,Control
7982291,6.0,6.0,Control
2033605,3.0,3.0,Test
2033605,3.0,3.0,Control
9366061,7.0,7.0,Test
4942957,2.0,2.0,Test
2484364,2.0,2.0,Control
7359039,7.0,7.0,Control
783897,4.0,4.0,Control
7528266,7.0,7.0,Control
4658940,4.0,5.0,Control
240038,1.0,1.0,Test
240038,1.0,1.0,Control
933623,7.0,7.0,Test
933623,7.0,7.0,Control
1724774,2.0,2.0,Control
6466773,2.0,2.0,Control
7687882,7.0,7.0,Control
7687882,7.0,7.0,Test
8250019,2.0,2.0,Control
8250019,2.0,2.0,Test
5115243,1.0,1.0,Test
7731611,3.0,3.0,Test
399044,3.0,3.0,Test
399044,3.0,3.0,Control
5656535,1.0,1.0,Control
7030035,7.0,7.0,Test
5207482,1.0,1.0,Test
5980992,7.0,7.0,Control
3710240,2.0,2.0,Test
3621813,6.0,6.0,Test
7134511,5.0,5.0,Control
7134511,5.0,5.0,Test
2180135,3.0,3.0,Test
2180135,3.0,3.0,Control
3738383,5.0,5.0,Control
2564105,7.0,7.0,Test
2564105,7.0,7.0,Control
6582868,1.0,1.0,Test
6582868,1.0,1.0,Control
1572703,4.0,4.0,Control
3629915,7.0,7.0,Test
1354254,7.0,7.0,Control
4723705,3.0,3.0,Test
4723705,3.0,3.0,Control
4873656,7.0,7.0,Control
9994145,7.0,7.0,Test
5241999,1.0,1.0,Test
5241999,1.0,1.0,Control
563769,1.0,1.0,Test
6204465,7.0,7.0,Control
599630,7.0,7.0,Test
599630,7.0,7.0,Control
927494,2.0,2.0,Test
927494,2.0,2.0,Control
9285418,4.0,4.0,Test
2491145,1.0,1.0,Test
5514239,7.0,7.0,Control
2284403,7.0,7.0,Control
8425892,7.0,7.0,Test
8425892,7.0,7.0,Control
1983066,7.0,7.0,Test
1983066,7.0,7.0,Control
8692536,2.0,2.0,Test
8692536,2.0,2.0,Control
3774671,7.0,7.0,Control
6499349,1.0,1.0,Control
6499349,1.0,1.0,Test
7410380,1.0,1.0,Test
774421,4.0,4.0,Control
774421,4.0,4.0,Test
362135,1.0,1.0,Control
1572187,3.0,3.0,Test
1572187,3.0,3.0,Control
913883,4.0,4.0,Control
7578057,4.0,4.0,Control
9482995,5.0,5.0,Test
9482995,5.0,5.0,Control
2879026,2.0,2.0,Test
937068,1.0,1.0,Test
2481752,5.0,5.0,Control
9600025,3.0,3.0,Test
9341426,1.0,1.0,Test
2886879,7.0,7.0,Control
6343658,7.0,7.0,Test
3741777,3.0,3.0,Control
4638370,7.0,7.0,Test
5040538,1.0,1.0,Control
7787174,3.0,3.0,Test
5044374,7.0,7.0,Control
5044374,7.0,7.0,Test
6443573,1.0,2.0,Control
6443573,1.0,2.0,Test
5489258,7.0,7.0,Test
5489258,7.0,7.0,Control
161722,7.0,7.0,Test
161722,7.0,7.0,Control
1011666,1.0,1.0,Test
4266570,2.0,2.0,Test
4266570,2.0,2.0,Control
425382,4.0,4.0,Test
6188646,3.0,3.0,Test
7134706,3.0,3.0,Test
1429743,3.0,3.0,Control
1429743,3.0,3.0,Test
6805410,7.0,7.0,Control
6805410,7.0,7.0,Test
5567749,1.0,1.0,Test
7327012,3.0,3.0,Test
8384229,6.0,7.0,Control
1569676,7.0,7.0,Test
8296305,7.0,7.0,Control
7072970,4.0,4.0,Test
4295649,7.0,7.0,Control
9711584,4.0,4.0,Test
4887763,5.0,5.0,Test
7570545,4.0,4.0,Test
3890068,1.0,1.0,Test
7012685,4.0,4.0,Test
7012685,4.0,4.0,Control
5060049,7.0,7.0,Test
6009282,5.0,5.0,Control
6052234,5.0,5.0,Control
3709542,1.0,1.0,Test
3615426,2.0,2.0,Control
4206004,2.0,2.0,Control
7879373,7.0,7.0,Control
9916557,4.0,4.0,Control
4825277,5.0,5.0,Control
1388116,5.0,5.0,Control
8489007,4.0,4.0,Control
9968775,1.0,1.0,Test
6568353,2.0,2.0,Test
3443850,4.0,4.0,Control
5507150,3.0,3.0,Test
8263141,4.0,4.0,Control
8263141,4.0,4.0,Test
3316035,3.0,3.0,Test
3316035,3.0,3.0,Control
6392631,4.0,4.0,Control
368657,1.0,1.0,Test
1105222,4.0,4.0,Test
3653201,2.0,2.0,Test
5030206,2.0,2.0,Test
2876164,7.0,7.0,Control
4117739,1.0,1.0,Control
4117739,1.0,1.0,Test
3766261,2.0,2.0,Control
7037323,1.0,1.0,Control
1570900,5.0,6.0,Control
7006903,2.0,2.0,Test
7006903,2.0,2.0,Control
9611542,1.0,1.0,Test
9611542,1.0,1.0,Control
4538370,5.0,5.0,Test
4538370,5.0,5.0,Control
1543,3.0,3.0,Test
1977784,6.0,6.0,Test
1884258,3.0,3.0,Test
1884258,3.0,3.0,Control
248750,3.0,3.0,Test
9154262,2.0,2.0,Control
1307770,1.0,1.0,Control
5798674,7.0,7.0,Test
5798674,7.0,7.0,Control
5050357,4.0,4.0,Control
2472853,3.0,3.0,Test
4664116,2.0,2.0,Test
2095704,5.0,5.0,Test
2884892,3.0,3.0,Test
8348476,5.0,5.0,Control
2881723,1.0,1.0,Control
228375,4.0,4.0,Test
6627354,5.0,6.0,Test
9674708,7.0,7.0,Control
9674708,7.0,7.0,Test
141389,6.0,6.0,Test
7489768,5.0,5.0,Test
499715,7.0,7.0,Control
8552454,1.0,1.0,Control
8552454,1.0,1.0,Test
9440564,4.0,4.0,Control
9670044,1.0,1.0,Test
1341830,5.0,5.0,Test
1341830,5.0,5.0,Control
1647926,3.0,3.0,Test
4083454,7.0,7.0,Control
1147303,1.0,2.0,Control
9893191,5.0,5.0,Test
3995138,7.0,7.0,Test
672171,7.0,7.0,Control
7387988,3.0,3.0,Test
3967304,2.0,2.0,Test
3967304,2.0,2.0,Control
5210694,4.0,4.0,Test
5210694,4.0,4.0,Control
1379818,1.0,1.0,Test
1200258,7.0,7.0,Test
5786228,2.0,3.0,Test
4246408,4.0,4.0,Test
1484854,3.0,3.0,Test
1484854,3.0,3.0,Control
6544793,5.0,5.0,Control
4248905,2.0,2.0,Test
4248905,2.0,2.0,Control
9839584,3.0,3.0,Control
7689911,6.0,6.0,Control
7689911,6.0,6.0,Test
2070765,7.0,7.0,Test
2070765,7.0,7.0,Control
8508139,7.0,7.0,Test
8508139,7.0,7.0,Control
8694552,1.0,2.0,Control
8877064,3.0,3.0,Control
2070147,1.0,1.0,Test
6959197,1.0,1.0,Control
5280156,2.0,2.0,Control
5280156,2.0,2.0,Test
8611316,5.0,5.0,Control
7442271,7.0,7.0,Test
4049405,1.0,1.0,Test
4049405,1.0,1.0,Control
7788198,6.0,6.0,Test
8803055,7.0,7.0,Test
4027835,1.0,2.0,Control
3451031,2.0,2.0,Test
8129471,2.0,3.0,Test
6713335,7.0,7.0,Test
739829,1.0,2.0,Test
739829,1.0,2.0,Control
6542681,6.0,6.0,Test
1695983,3.0,3.0,Test
1695983,3.0,3.0,Control
3385120,7.0,7.0,Control
7493150,7.0,7.0,Test
7493150,7.0,7.0,Control
1100208,2.0,2.0,Control
1100208,2.0,2.0,Test
7705153,5.0,5.0,Control
1979200,2.0,2.0,Control
1979200,2.0,2.0,Test
3916153,1.0,1.0,Test
7502768,6.0,6.0,Control
4061008,7.0,7.0,Control
4061008,7.0,7.0,Test
5892452,3.0,3.0,Test
5514910,2.0,2.0,Test
7070722,5.0,5.0,Test
145491,4.0,4.0,Test
148169,1.0,1.0,Test
2260517,1.0,1.0,Control
8941812,4.0,4.0,Test
9287480,6.0,6.0,Test
8038932,4.0,4.0,Control
7989824,1.0,1.0,Control
4185381,6.0,6.0,Control
6252771,7.0,7.0,Test
6252771,7.0,7.0,Control
7344223,4.0,4.0,Test
7344223,4.0,4.0,Control
6285378,4.0,4.0,Test
3350848,2.0,2.0,Control
2074603,1.0,1.0,Control
2074603,1.0,1.0,Test
8415451,3.0,3.0,Control
2810555,7.0,7.0,Control
5242296,3.0,3.0,Test
8620829,5.0,5.0,Control
2040936,4.0,4.0,Test
2040936,4.0,4.0,Control
3578390,1.0,1.0,Test
2711903,7.0,7.0,Control
9477251,7.0,7.0,Test
4041280,7.0,7.0,Control
1269572,1.0,1.0,Test
4101565,1.0,1.0,Control
7180549,1.0,1.0,Control
7523094,7.0,7.0,Test
3091637,1.0,1.0,Test
9604348,3.0,3.0,Test
6282667,2.0,2.0,Control
7582165,7.0,7.0,Test
4519734,3.0,3.0,Test
2211186,1.0,1.0,Control
2211186,1.0,1.0,Test
9458016,7.0,7.0,Test
9458016,7.0,7.0,Control
1963115,7.0,7.0,Test
1963115,7.0,7.0,Control
5295374,7.0,7.0,Test
4615452,7.0,7.0,Test
2066836,1.0,1.0,Test
9658756,7.0,7.0,Control
9061125,4.0,4.0,Test
9061125,4.0,4.0,Control
9104703,7.0,7.0,Control
6490556,1.0,1.0,Control
7193345,7.0,7.0,Test
7193345,7.0,7.0,Control
6779553,3.0,3.0,Test
3313366,6.0,6.0,Test
9761287,7.0,7.0,Test
9663519,2.0,2.0,Control
9663519,2.0,2.0,Test
7123482,6.0,6.0,Control
5456623,3.0,3.0,Control
6055841,5.0,5.0,Test
5115808,1.0,1.0,Test
5115808,1.0,1.0,Control
2316392,2.0,2.0,Test
2316392,2.0,2.0,Control
928168,2.0,2.0,Test
5400480,7.0,7.0,Test
9311423,5.0,5.0,Test
9311423,5.0,5.0,Control
6234969,2.0,2.0,Test
6234969,2.0,2.0,Control
5155678,6.0,6.0,Control
7948504,5.0,5.0,Test
7948504,5.0,5.0,Control
7418591,2.0,2.0,Test
7418591,2.0,2.0,Control
2869091,4.0,4.0,Test
6945946,3.0,3.0,Test
2706771,2.0,2.0,Control
519680,7.0,7.0,Control
519680,7.0,7.0,Test
5562814,7.0,7.0,Test
7663730,1.0,1.0,Test
3271373,2.0,2.0,Control
3271373,2.0,2.0,Test
3883675,1.0,1.0,Test
5775595,5.0,5.0,Test
5775595,5.0,5.0,Control
252241,5.0,5.0,Test
689690,7.0,7.0,Control
6245084,2.0,2.0,Control
9754698,4.0,4.0,Test
2930277,3.0,3.0,Control
6580505,1.0,1.0,Control
6580505,1.0,1.0,Test
7008153,1.0,1.0,Control
7867364,3.0,3.0,Control
5642417,4.0,4.0,Test
2032970,2.0,2.0,Test
4052809,3.0,3.0,Test
8003737,2.0,2.0,Control
155721,4.0,4.0,Test
9433512,5.0,5.0,Control
5146253,6.0,6.0,Control
3100678,3.0,6.0,Control
4842480,6.0,6.0,Control
1247597,6.0,6.0,Test
1003842,2.0,2.0,Test
1003842,2.0,2.0,Control
2526468,3.0,3.0,Test
1323304,7.0,7.0,Test
1556508,1.0,1.0,Test
5908055,2.0,2.0,Test
7854190,6.0,6.0,Control
7854190,6.0,6.0,Test
8557688,1.0,1.0,Control
1091914,4.0,5.0,Test
1473921,3.0,3.0,Test
1473921,3.0,3.0,Control
2143072,7.0,7.0,Test
7963933,3.0,3.0,Control
7016359,7.0,7.0,Test
7016359,7.0,7.0,Control
7533708,1.0,1.0,Test
4590638,4.0,4.0,Test
4590638,4.0,4.0,Control
3590826,5.0,5.0,Test
3590826,5.0,5.0,Control
388202,1.0,1.0,Test
388202,1.0,1.0,Control
9520312,7.0,7.0,Control
996917,3.0,3.0,Control
3877590,3.0,3.0,Test
6003478,1.0,1.0,Control
2721490,7.0,7.0,Test
2721490,7.0,7.0,Control
6451069,3.0,3.0,Control
1211531,5.0,5.0,Test
1211531,5.0,5.0,Control
7202854,1.0,1.0,Control
5533620,4.0,4.0,Test
384077,3.0,3.0,Test
8658856,2.0,2.0,Test
9103011,3.0,3.0,Test
3886433,4.0,4.0,Control
3050785,7.0,7.0,Test
9395627,2.0,2.0,Test
9395627,2.0,2.0,Control
8586512,1.0,1.0,Control
3208199,1.0,1.0,Control
3735587,1.0,1.0,Test
4933872,6.0,6.0,Test
7543934,3.0,3.0,Test
5925726,3.0,3.0,Test
4210939,2.0,2.0,Test
2214292,2.0,2.0,Test
2214292,2.0,2.0,Control
9317528,4.0,4.0,Control
7602019,7.0,7.0,Control
3913501,7.0,7.0,Test
4071213,6.0,6.0,Test
8769929,2.0,3.0,Test
1803988,7.0,7.0,Test
9903678,1.0,1.0,Control
3388905,7.0,7.0,Control
3388905,7.0,7.0,Test
869035,1.0,1.0,Control
6638633,7.0,7.0,Control
7687137,1.0,1.0,Test
7559832,2.0,2.0,Test
7559832,2.0,2.0,Control
6543087,7.0,7.0,Control
1264795,7.0,7.0,Control
1628925,3.0,3.0,Test
1628925,3.0,3.0,Control
1698203,7.0,7.0,Control
5831775,2.0,2.0,Control
5831775,2.0,2.0,Test
9398410,4.0,4.0,Test
9398410,4.0,4.0,Control
9724251,7.0,7.0,Control
5323807,6.0,6.0,Control
4083351,1.0,1.0,Test
4536331,5.0,5.0,Control
8315206,2.0,2.0,Control
3725409,2.0,2.0,Control
32084,7.0,7.0,Test
6869472,2.0,2.0,Control
1726480,1.0,1.0,Control
7519664,3.0,3.0,Test
7519664,3.0,3.0,Control
2562108,5.0,5.0,Test
2562108,5.0,5.0,Control
4487500,7.0,7.0,Control
3554442,7.0,7.0,Test
7312575,6.0,6.0,Test
8620086,4.0,4.0,Control
3635114,7.0,7.0,Test
3635114,7.0,7.0,Control
3232727,4.0,4.0,Control
2119015,3.0,3.0,Test
4036533,6.0,6.0,Control
4036533,6.0,6.0,Test
2232836,7.0,7.0,Test
8031528,3.0,3.0,Test
5953534,4.0,4.0,Test
3124516,2.0,2.0,Test
3119316,7.0,7.0,Test
7531030,3.0,3.0,Control
3142797,5.0,5.0,Control
5286601,3.0,3.0,Test
4685479,4.0,4.0,Control
8562363,6.0,6.0,Control
8562363,6.0,6.0,Test
714587,4.0,4.0,Test
1155864,1.0,1.0,Control
1155864,1.0,1.0,Test
3651028,4.0,4.0,Test
4934279,3.0,3.0,Test
5733213,4.0,4.0,Control
5679276,2.0,3.0,Control
2996252,7.0,7.0,Test
7356082,6.0,6.0,Test
3455339,7.0,7.0,Control
1847600,4.0,4.0,Test
8673,2.0,2.0,Test
8673,2.0,2.0,Control
7947732,3.0,3.0,Test
4813782,2.0,2.0,Test
4813782,2.0,2.0,Control
5543857,7.0,7.0,Test
2736351,5.0,5.0,Control
3784908,7.0,7.0,Test
7654044,6.0,6.0,Test
7785290,1.0,1.0,Control
5768750,6.0,6.0,Control
6272221,7.0,7.0,Test
4360604,4.0,4.0,Test
4438591,3.0,3.0,Control
6569107,7.0,7.0,Test
4962428,1.0,1.0,Test
3930981,3.0,3.0,Test
2853168,2.0,2.0,Control
5300234,2.0,3.0,Test
5300234,2.0,3.0,Control
7329478,3.0,3.0,Control
7329478,3.0,3.0,Test
703095,2.0,2.0,Control
1387244,2.0,2.0,Control
2715187,7.0,7.0,Test
5584938,6.0,6.0,Control
5584938,6.0,6.0,Test
4426374,3.0,3.0,Control
4426374,3.0,3.0,Test
8730104,7.0,7.0,Control
8206138,3.0,3.0,Control
2840917,7.0,7.0,Test
2840917,7.0,7.0,Control
2393073,1.0,1.0,Test
1512743,2.0,2.0,Test
3773092,7.0,7.0,Test
5776844,4.0,4.0,Test
6840202,4.0,4.0,Control
3995329,3.0,3.0,Control
2255980,4.0,4.0,Test
4351951,3.0,3.0,Test
4351951,3.0,3.0,Control
8327571,1.0,1.0,Control
1026446,2.0,2.0,Test
2634966,2.0,2.0,Test
2634966,2.0,2.0,Control
3498815,7.0,7.0,Test
3498815,7.0,7.0,Control
9967328,2.0,2.0,Test
7343899,7.0,7.0,Control
3416057,3.0,3.0,Control
3164206,2.0,2.0,Test
7440237,1.0,1.0,Test
7281895,7.0,7.0,Control
8956750,1.0,1.0,Control
222066,6.0,6.0,Control
1735702,3.0,3.0,Control
3124866,5.0,5.0,Control
1783447,7.0,7.0,Test
1783447,7.0,7.0,Control
3103622,7.0,7.0,Test
9836235,7.0,7.0,Test
6559823,2.0,2.0,Test
7329402,1.0,1.0,Test
7329402,1.0,1.0,Control
5870801,4.0,4.0,Control
8920491,6.0,6.0,Test
1109679,5.0,5.0,Test
2588790,7.0,7.0,Test
2588790,7.0,7.0,Control
7693784,3.0,3.0,Test
7693784,3.0,3.0,Control
3053804,6.0,6.0,Test
2413731,2.0,2.0,Test
9147003,7.0,7.0,Control
3159450,1.0,1.0,Test
9654575,7.0,7.0,Test
9654575,7.0,7.0,Control
3865391,2.0,2.0,Control
4391967,2.0,2.0,Test
3372434,7.0,7.0,Test
3372434,7.0,7.0,Control
750386,7.0,7.0,Control
4840741,7.0,7.0,Test
3057924,4.0,4.0,Test
3057924,4.0,4.0,Control
5565435,1.0,2.0,Test
7060828,7.0,7.0,Test
2051973,6.0,6.0,Control
4919065,6.0,6.0,Test
4728025,7.0,7.0,Test
4728025,7.0,7.0,Control
2848668,1.0,1.0,Test
8106654,4.0,4.0,Control
7303667,7.0,7.0,Test
8182185,7.0,7.0,Test
968291,2.0,2.0,Control
949120,1.0,1.0,Test
6350214,2.0,2.0,Test
6896571,7.0,7.0,Control
8753479,2.0,2.0,Test
4105796,4.0,4.0,Test
2230488,7.0,7.0,Control
2916886,4.0,4.0,Test
2916886,4.0,4.0,Control
1357882,5.0,5.0,Test
5683020,5.0,5.0,Test
3354035,1.0,1.0,Control
653448,6.0,6.0,Control
6266083,2.0,2.0,Test
6031055,2.0,2.0,Control
7831045,1.0,1.0,Test
7831045,1.0,1.0,Control
701540,3.0,3.0,Test
195496,3.0,3.0,Test
8400056,1.0,1.0,Control
1331776,4.0,4.0,Test
1331776,4.0,4.0,Control
3285464,4.0,4.0,Test
3285464,4.0,4.0,Control
9674184,7.0,7.0,Test
1944743,4.0,4.0,Test
1944743,4.0,4.0,Control
8105569,7.0,7.0,Test
5539441,1.0,1.0,Control
1132320,1.0,1.0,Control
3790692,1.0,1.0,Control
5827862,4.0,4.0,Control
2972261,1.0,1.0,Test
2319584,6.0,6.0,Control
2805755,2.0,2.0,Test
4877296,7.0,7.0,Test
8011898,3.0,3.0,Control
6744122,3.0,3.0,Test
6744122,3.0,3.0,Control
9095928,3.0,3.0,Test
3736829,5.0,5.0,Test
7884731,2.0,2.0,Test
7884731,2.0,2.0,Control
7176700,6.0,6.0,Test
9108379,2.0,2.0,Control
2848373,7.0,7.0,Test
5989471,6.0,6.0,Test
5989471,6.0,6.0,Control
7803475,1.0,1.0,Test
7803475,1.0,1.0,Control
6491160,1.0,1.0,Test
5632346,2.0,2.0,Control
9189432,4.0,5.0,Control
5633180,4.0,4.0,Control
4858201,1.0,1.0,Control
9219054,3.0,3.0,Control
7417414,5.0,5.0,Test
7417414,5.0,5.0,Control
7623424,7.0,7.0,Test
1099711,4.0,4.0,Control
973795,7.0,7.0,Control
2570040,5.0,5.0,Test
9026420,1.0,2.0,Test
7214313,7.0,7.0,Control
8281529,2.0,2.0,Test
8139401,4.0,4.0,Control
8525205,4.0,4.0,Test
7717247,4.0,5.0,Control
5935137,7.0,7.0,Control
6905197,3.0,3.0,Control
5920792,3.0,3.0,Control
5920792,3.0,3.0,Test
6221841,2.0,2.0,Test
1534991,1.0,1.0,Control
535742,4.0,4.0,Test
4979124,4.0,4.0,Control
7618545,7.0,7.0,Test
7880435,3.0,3.0,Test
7690501,6.0,6.0,Test
8559702,6.0,6.0,Test
8559702,6.0,6.0,Control
3198337,3.0,3.0,Control
3198337,3.0,3.0,Test
6514728,2.0,2.0,Test
9005500,7.0,7.0,Test
9887701,7.0,7.0,Test
8439076,5.0,5.0,Control
3604135,4.0,4.0,Control
1696772,5.0,5.0,Test
7210798,5.0,5.0,Control
5970661,7.0,7.0,Test
4127532,7.0,7.0,Test
4127532,7.0,7.0,Control
5227327,7.0,7.0,Test
5227327,7.0,7.0,Control
6061531,1.0,1.0,Control
3044408,4.0,4.0,Test
3044408,4.0,4.0,Control
363574,2.0,2.0,Test
6824218,7.0,7.0,Control
1822954,5.0,5.0,Control
6979409,7.0,7.0,Test
6979409,7.0,7.0,Control
4000812,1.0,1.0,Test
4000812,1.0,1.0,Control
9913218,1.0,1.0,Test
9913218,1.0,1.0,Control
4736684,2.0,2.0,Test
4736684,2.0,2.0,Control
9495603,3.0,3.0,Control
7211276,1.0,1.0,Control
