client_id,seniority_per_years,age,gender,number_of_accounts,balance,Variation
5299952,5.0,57.0,U,2.0,39233.28,Test
2580694,8.0,24.0,F,2.0,45215.85,Control
4179262,8.0,70.0,U,2.0,98550.03,Test
6614064,12.0,25.5,F,2.0,46609.53,Control
7642240,16.0,55.0,M,2.0,57559.72,Control
3176473,11.0,46.5,M,2.0,71207.95999999999,Test
7656867,5.0,27.0,U,3.0,53593.24,Control
8138313,19.0,61.5,F,2.0,89563.99,Control
3612044,34.0,55.5,F,2.0,89791.48,Test
8000836,13.0,39.0,M,3.0,31321.88,Test
5868287,15.0,39.5,F,2.0,26757.54,Test
4833509,17.0,19.5,F,3.0,26453.94,Test
8354961,15.0,37.5,M,2.0,101369.05,Control
5192102,11.0,32.0,F,2.0,110898.74,Control
4966867,8.0,55.0,F,3.0,628449.36,Test
5408824,13.0,30.0,M,2.0,18962.93,Test
7539737,5.0,39.5,U,2.0,33411.96,Test
5415269,6.0,57.5,U,2.0,285802.15,Control
7224349,6.0,61.0,F,2.0,73767.94,Test
4532625,6.0,22.5,U,3.0,58459.86,Test
4668760,5.0,48.0,F,2.0,21473.18,Test
326164,9.0,55.0,M,2.0,76021.13,Test
1783690,5.0,22.0,F,2.0,41127.17,Test
8551833,11.0,49.5,F,2.0,39190.84,Control
4645116,9.0,59.5,M,2.0,104804.73,Control
8098867,22.0,17.0,F,2.0,25128.81,Test
4466046,21.0,55.5,F,3.0,168664.69,Test
6178131,5.0,39.5,U,2.0,22733.97,Control
6550823,6.0,54.0,U,2.0,84028.48,Test
4549655,6.0,24.5,U,2.0,47190.2,Control
2316195,17.0,43.0,M,2.0,78021.23,Control
8415399,4.0,31.5,U,2.0,35470.96,Test
8229841,15.0,30.5,F,2.0,33762.32,Test
6845431,5.0,40.5,F,2.0,39157.22,Test
473167,5.0,26.5,M,2.0,62081.65,Test
6021410,16.0,44.5,M,2.0,45256.28,Test
742221,6.0,21.0,U,2.0,26629.61,Test
2170538,5.0,42.5,M,2.0,28799.18,Test
4997890,8.0,46.0,U,2.0,40505.25,Test
1706933,6.0,54.0,U,4.0,677984.2100000001,Test
3859847,9.0,50.5,F,2.0,104135.04,Test
2589099,12.0,53.5,F,2.0,29654.2,Test
6834997,6.0,22.5,U,2.0,61357.76,Control
3586164,7.0,22.5,U,2.0,28777.259999999995,Test
4750503,14.0,50.0,M,2.0,100478.81,Control
9076702,12.0,81.0,M,2.0,20640.37,Control
3239213,21.0,25.5,M,2.0,39146.98,Test
1109256,15.0,68.5,M,2.0,807596.4,Test
7991279,5.0,55.5,U,2.0,21482.13,Test
3230739,12.0,25.5,M,2.0,20400.12,Control
9772130,5.0,18.5,U,2.0,26478.56,Test
2865401,18.0,54.0,M,2.0,722517.9500000001,Control
3440007,11.0,36.0,F,2.0,32546.19,Control
333527,14.0,30.0,F,2.0,31198.13,Test
145013,6.0,47.0,U,2.0,47175.28,Test
952303,13.0,64.0,F,2.0,95242.66,Test
3791301,14.0,58.0,M,2.0,18045.06,Test
4585772,15.0,42.0,M,2.0,17192.589999999997,Test
2325993,16.0,42.5,F,2.0,112837.61,Test
8063954,13.0,80.0,M,2.0,470482.09,Control
7294531,3.0,46.5,M,3.0,93079.79,Test
4257803,12.0,60.0,F,2.0,211250.02,Test
4552470,13.0,66.5,F,2.0,430538.65,Test
2596125,9.0,22.5,F,3.0,108764.15,Control
7468452,16.0,36.5,M,2.0,64609.83,Test
5732779,9.0,49.0,F,2.0,30424.65,Control
5969466,9.0,53.5,F,2.0,24359.52,Test
2938452,6.0,40.0,U,2.0,28020.84,Test
9348485,15.0,54.0,F,2.0,19659.22,Test
559348,5.0,28.5,U,2.0,51918.98,Test
4697153,8.0,59.5,U,2.0,60776.11,Control
5421506,13.0,31.5,M,2.0,80735.53,Test
6697478,6.0,23.5,U,2.0,23416.68,Test
8336113,6.0,50.0,U,2.0,13842.839999999997,Control
9029800,9.0,66.0,F,2.0,155050.18,Test
5025093,13.0,60.5,F,2.0,124756.75,Control
3925452,15.0,72.5,F,2.0,263705.81,Test
9293206,8.0,56.5,U,2.0,359600.12,Test
5757545,13.0,35.0,F,3.0,38351.85,Test
4403129,13.0,41.5,M,2.0,145820.24,Control
4421448,12.0,51.5,F,2.0,164834.38,Test
1769930,8.0,26.5,M,2.0,32016.39,Test
7796350,13.0,46.5,F,2.0,60836.45999999999,Test
1098914,28.0,50.5,M,3.0,349940.83,Control
3846581,21.0,54.5,M,3.0,1616438.5599999998,Test
3791180,18.0,57.5,F,2.0,237819.68,Test
1839329,23.0,76.5,M,4.0,139628.61,Test
4929625,14.0,49.0,M,2.0,46544.44,Control
9918393,15.0,21.0,F,2.0,20099.63,Control
1847080,8.0,49.5,F,2.0,973021.9,Test
3525110,4.0,58.5,U,3.0,35349.64,Control
5468402,12.0,40.0,F,2.0,41412.76,Test
9680679,14.0,51.5,M,2.0,61494.48,Test
3610605,6.0,16.5,U,2.0,19105.69,Control
5452432,16.0,50.5,F,2.0,37452.4,Test
9082002,16.0,51.0,F,3.0,71903.94,Test
1065390,7.0,53.5,U,2.0,24289.259999999995,Test
7927054,14.0,60.0,F,2.0,23277.89,Test
8017522,14.0,67.0,M,2.0,192027.18,Test
5116089,30.0,88.0,F,3.0,1243173.24,Control
4903075,24.0,61.5,F,2.0,13809.539999999995,Test
4805239,20.0,39.5,M,3.0,385302.86,Control
3871537,19.0,65.0,M,2.0,1221927.12,Control
7665489,14.0,44.0,F,2.0,66282.48,Test
8129206,17.0,34.0,F,2.0,88367.05,Test
8035769,7.0,68.0,U,2.0,55699.76,Test
4602596,21.0,43.0,M,2.0,80204.34,Control
4020597,16.0,33.5,F,2.0,20672.96,Test
5226925,10.0,60.5,M,2.0,672627.4700000001,Test
5743599,5.0,58.5,F,2.0,125270.26,Test
4991623,4.0,33.5,U,2.0,33807.61,Control
8584385,6.0,37.5,U,2.0,21284.62,Test
8928004,4.0,21.5,F,2.0,24442.02,Control
5207040,6.0,37.0,U,2.0,158744.76,Test
7833806,6.0,73.0,U,2.0,117009.1,Control
3239818,12.0,23.0,F,2.0,114260.24,Control
7101327,5.0,42.5,U,2.0,17352.519999999997,Control
3199400,7.0,37.0,U,2.0,61856.630000000005,Test
8648535,13.0,34.0,F,2.0,39131.49,Test
2543768,10.0,46.0,M,2.0,21404.84,Test
8577873,9.0,51.0,M,2.0,24613.86,Control
4098644,8.0,45.0,U,2.0,42345.12,Control
4597385,9.0,63.5,F,2.0,478645.85,Control
4790266,8.0,45.0,M,3.0,122324.09,Control
6290452,16.0,46.0,M,3.0,51452.04,Control
8504463,11.0,45.0,M,2.0,21505.57,Test
7850922,6.0,44.5,U,2.0,43970.59,Test
1834186,24.0,18.0,F,2.0,125432.55,Test
7766718,19.0,27.0,M,2.0,117166.56,Control
5169690,17.0,41.5,M,2.0,94148.49,Test
5247248,13.0,30.5,M,2.0,31957.39,Control
2192986,14.0,61.5,M,2.0,360040.7,Control
94793,5.0,25.5,U,3.0,50326.29,Control
7475940,7.0,21.5,U,2.0,64101.92,Control
5488606,5.0,46.5,F,2.0,19500.09,Test
2573329,6.0,58.5,U,3.0,261796.13,Control
8224199,5.0,60.5,U,2.0,176157.72999999998,Control
9974944,5.0,18.5,U,3.0,22779.56,Test
2549924,30.0,60.5,F,2.0,249396.89,Test
739955,11.0,30.5,F,2.0,33148.92,Test
876321,5.0,39.5,U,4.0,58632.9,Control
3211602,11.0,38.0,M,2.0,27532.25,Control
2815673,7.0,31.0,U,2.0,17653.69,Test
7342965,4.0,32.0,U,3.0,228687.53,Test
9947751,12.0,36.5,M,2.0,56579.66,Test
3280391,14.0,52.0,F,3.0,139786.05,Control
9934088,13.0,65.0,U,2.0,37305.67,Test
3690697,6.0,42.0,U,2.0,24818.28,Control
3762029,6.0,37.0,U,2.0,15519.649999999998,Test
2031070,5.0,18.5,U,2.0,35740.97,Test
1602886,7.0,73.5,U,2.0,171276.12,Test
2983933,15.0,48.0,M,3.0,138085.76,Control
5400667,14.0,40.5,F,2.0,58568.75,Test
1345103,12.0,35.0,M,2.0,28208.86,Test
3808366,7.0,30.0,U,2.0,35938.23,Test
4222554,6.0,55.5,U,2.0,50458.21,Test
6391276,13.0,30.5,F,2.0,123203.62,Test
2797964,5.0,55.5,U,2.0,59017.97,Test
684287,9.0,55.0,F,2.0,30275.32,Control
2251352,15.0,49.5,M,2.0,17035.93,Test
8840015,5.0,19.5,U,2.0,40322.7,Test
5575201,16.0,38.0,M,2.0,82684.92,Control
501593,5.0,27.5,U,2.0,23183.17,Test
3467374,5.0,28.0,U,2.0,15966.649999999998,Control
837819,14.0,25.5,M,2.0,13998.579999999998,Test
3127983,13.0,33.0,M,4.0,41321.67,Control
8119077,4.0,54.5,U,3.0,20698.56,Test
4661429,6.0,55.0,U,3.0,32632.28,Test
8162225,5.0,31.5,M,3.0,140294.51,Test
5168188,6.0,50.5,U,2.0,131389.34,Control
9419462,21.0,47.5,F,2.0,22233.57,Control
4265485,20.0,40.5,F,2.0,28963.55,Test
257826,4.0,54.0,F,3.0,387813.42,Test
3428337,11.0,55.5,F,2.0,61898.06,Control
9441785,18.0,45.5,U,2.0,17948.55,Control
4352866,29.0,58.5,F,2.0,60278.73999999999,Test
6447227,4.0,66.5,U,2.0,128410.89,Test
3065137,17.0,58.0,F,3.0,107870.45,Test
8626721,22.0,44.0,M,4.0,1320082.97,Test
132719,17.0,51.0,M,2.0,44490.42,Test
8912081,13.0,48.0,M,2.0,73046.32,Test
8642231,25.0,53.0,M,3.0,182029.65,Control
104800,13.0,31.5,M,2.0,49701.7,Test
3568021,6.0,45.0,U,3.0,42533.19,Control
2683357,6.0,19.5,U,2.0,20918.75,Control
7471304,12.0,66.0,F,2.0,30773.84,Control
8537006,23.0,59.5,M,2.0,14938.12,Test
788419,20.0,38.0,U,3.0,254290.01,Control
2652206,7.0,79.0,U,2.0,26285.45,Control
6315660,10.0,32.5,M,2.0,34309.83,Test
1584000,9.0,29.0,F,2.0,39285.17,Test
6942586,8.0,37.5,U,2.0,101183.04,Test
8833380,10.0,66.5,M,2.0,86213.0,Test
8447640,16.0,40.5,F,2.0,24505.07,Test
7248272,9.0,46.0,M,2.0,22486.14,Control
5444,4.0,40.5,U,3.0,20808.15,Control
4916510,15.0,69.5,F,2.0,43662.38,Test
9851760,14.0,56.5,M,3.0,618381.5700000001,Control
2822809,12.0,55.0,M,2.0,35221.369999999995,Test
4090924,19.0,47.0,M,2.0,65371.36,Control
7798423,5.0,23.0,U,2.0,18861.93,Control
5469951,17.0,35.0,M,2.0,3447091.3,Test
833386,7.0,28.5,U,2.0,120287.61,Test
4581341,4.0,23.0,U,2.0,28202.07,Test
5963169,15.0,57.0,F,2.0,35273.399999999994,Test
9987991,9.0,41.5,M,2.0,49992.44,Test
1384362,21.0,60.0,F,2.0,357612.82,Test
7860460,20.0,40.5,U,2.0,55268.36,Test
4108987,17.0,38.5,M,2.0,675869.06,Control
4072816,31.0,47.5,M,2.0,33091.91,Control
5584808,12.0,44.5,M,2.0,20470.09,Control
314092,4.0,60.5,U,2.0,153616.68,Control
2897115,7.0,64.5,M,2.0,80657.54,Test
3735917,14.0,60.5,F,2.0,79162.4,Test
4150086,14.0,54.5,M,2.0,13889.859999999995,Test
9324982,32.0,81.5,M,5.0,1887355.46,Control
3381620,13.0,29.0,U,2.0,89508.48,Control
2468056,9.0,57.5,F,2.0,18367.7,Test
7804997,15.0,47.0,M,2.0,67882.44,Test
7521336,10.0,50.0,F,2.0,14312.16,Test
3866457,10.0,62.5,M,3.0,31751.93,Test
4104199,10.0,41.5,M,2.0,64798.70999999999,Control
7844867,6.0,51.0,U,2.0,63823.42999999999,Control
9339206,7.0,30.5,U,2.0,113687.9,Test
2253996,4.0,22.5,U,2.0,23092.13,Control
1142401,14.0,30.5,M,2.0,50761.74,Test
5389738,5.0,42.5,U,2.0,21902.32,Control
8793386,6.0,49.5,U,2.0,25699.83,Control
3252844,4.0,19.0,U,2.0,16923.019999999997,Control
2176166,23.0,46.5,F,2.0,38351.53999999999,Control
9772455,22.0,26.0,F,2.0,125181.81,Test
3130107,21.0,61.5,M,3.0,272172.19,Test
1983013,14.0,27.5,M,3.0,185007.66,Control
2018076,16.0,52.5,F,3.0,569164.1900000001,Test
4570746,4.0,45.5,U,2.0,35289.34,Control
919929,12.0,72.5,F,2.0,63908.08,Test
6476042,5.0,61.0,M,2.0,562578.89,Control
9646058,11.0,42.5,F,2.0,129877.12,Test
4927670,7.0,23.0,U,3.0,123542.43,Test
7004486,6.0,44.5,U,2.0,228802.85,Test
6962134,18.0,44.5,F,2.0,16250.37,Control
2819367,7.0,61.0,U,2.0,16890.559999999998,Test
7361548,23.0,24.0,F,3.0,67809.35,Test
5600603,23.0,25.5,M,3.0,89920.86,Test
407554,22.0,59.5,M,2.0,196089.52,Test
170936,19.0,43.5,U,2.0,172101.32,Test
4535144,9.0,52.0,M,3.0,50095.16,Test
2192149,13.0,43.5,M,2.0,369535.95,Test
9749169,7.0,52.5,U,2.0,32955.67,Test
1506479,6.0,30.5,U,2.0,111796.99,Control
9057666,6.0,68.5,U,2.0,502306.42,Test
8031827,11.0,28.5,F,5.0,353836.98,Test
9789548,13.0,53.0,F,2.0,104360.76,Test
6163742,23.0,51.0,M,2.0,41550.98,Test
3666542,11.0,28.0,M,2.0,19656.9,Control
9770670,4.0,23.5,U,2.0,32402.25,Test
1739711,13.0,41.5,F,2.0,13835.839999999997,Test
311268,16.0,42.5,M,3.0,25389.07,Test
6874079,20.0,47.0,M,2.0,19045.59,Test
3136134,15.0,61.0,M,2.0,34815.28,Control
5189483,7.0,56.0,U,2.0,137581.61,Test
5341542,15.0,63.5,F,2.0,65560.35,Test
3353786,5.0,29.5,U,2.0,46330.4,Control
3119340,14.0,78.0,F,2.0,148842.36,Control
3615763,8.0,53.5,M,2.0,49595.58,Test
997602,13.0,44.0,M,2.0,67763.53,Test
3206982,6.0,45.5,M,2.0,32564.28,Test
2005270,12.0,41.0,F,3.0,47979.41,Test
1483562,15.0,54.0,M,2.0,16650.519999999997,Test
254465,19.0,56.0,M,2.0,19494.76,Control
6497791,20.0,49.0,F,2.0,87024.77,Test
6863768,22.0,40.0,M,2.0,255979.24,Control
6422108,21.0,51.0,F,2.0,62815.83,Control
5381645,15.0,53.0,M,2.0,41556.39,Test
9865614,6.0,28.0,F,2.0,36240.3,Control
6451468,5.0,55.0,U,2.0,99047.48,Control
589787,5.0,26.5,F,2.0,22607.08,Control
2295024,8.0,38.5,M,2.0,31029.06,Test
8611494,13.0,55.0,M,2.0,281811.22,Test
4290127,5.0,32.0,U,2.0,24432.0,Control
6313618,12.0,28.0,F,2.0,15513.19,Control
7886843,6.0,24.5,U,2.0,44078.75,Test
5403871,34.0,57.5,F,4.0,377784.83,Test
1514400,27.0,60.5,M,3.0,313171.67,Test
3582608,7.0,33.5,U,3.0,139239.19,Test
4196066,11.0,51.5,F,2.0,20317.88,Test
1346746,6.0,63.5,U,2.0,111455.14,Test
858280,8.0,20.0,F,3.0,49908.34,Control
9982668,21.0,45.5,M,3.0,189000.89,Control
7206064,18.0,43.0,M,3.0,217749.2,Test
294456,15.0,42.0,F,2.0,121226.4,Control
1436922,8.0,52.0,M,2.0,25707.52,Test
8621798,11.0,35.5,M,2.0,91102.54,Test
7117773,5.0,21.0,F,3.0,29015.77,Test
8604150,16.0,55.0,F,2.0,32044.509999999995,Test
9962174,6.0,29.5,U,2.0,36410.58,Test
39041,7.0,58.5,U,2.0,324079.25,Test
9949715,19.0,40.5,F,2.0,255309.13,Test
1233168,15.0,66.0,M,2.0,22140.36,Test
9592195,4.0,55.5,F,5.0,1275668.2999999998,Test
9975830,7.0,35.0,U,3.0,88964.84,Control
6196061,14.0,47.5,F,2.0,48877.99,Test
5347307,8.0,46.0,F,2.0,68618.15,Control
1783074,16.0,41.5,F,2.0,199780.09000000003,Control
2204512,14.0,26.5,F,2.0,57868.81,Test
7509070,16.0,52.0,F,2.0,19249.97,Control
1752372,5.0,51.5,U,2.0,197414.91,Control
2396735,6.0,38.5,U,3.0,195131.88,Control
8443887,16.0,32.0,M,2.0,26164.02,Test
8772075,17.0,42.0,M,2.0,67731.5,Control
7094568,23.0,47.0,M,3.0,437253.23,Control
2967197,22.0,69.5,M,2.0,238369.73,Control
6765466,23.0,26.5,F,2.0,184009.43,Test
3212621,51.0,69.0,F,2.0,733431.92,Control
4503921,15.0,32.0,M,2.0,31754.53,Test
8783508,6.0,40.5,U,2.0,22936.34,Test
2153749,9.0,41.5,M,2.0,38854.39,Test
1486877,8.0,19.5,U,2.0,30840.35,Control
3231929,9.0,27.5,F,2.0,65700.35,Test
2592562,6.0,24.0,U,2.0,137797.41999999998,Control
2225129,9.0,35.5,M,2.0,20929.32,Control
2746811,11.0,38.5,F,2.0,43545.87,Test
2512582,16.0,57.0,F,2.0,348508.53,Test
1816614,24.0,46.5,M,3.0,52054.89,Test
1388027,4.0,46.0,U,2.0,25809.05,Control
2041108,7.0,41.5,U,2.0,54971.69,Test
569845,12.0,32.5,M,2.0,37927.73,Test
455243,25.0,34.5,M,3.0,96642.41,Control
3333726,14.0,36.0,F,2.0,21599.9,Test
1228617,4.0,43.0,U,2.0,27008.3,Test
1816406,12.0,28.0,F,2.0,69103.19,Control
7935565,12.0,41.0,M,3.0,396286.44,Test
2922798,23.0,63.0,M,2.0,14249.62,Test
4311889,22.0,55.0,U,3.0,140315.13,Test
1270232,21.0,62.0,F,3.0,167529.83000000002,Test
7842854,8.0,60.5,U,2.0,46091.75,Control
6180968,13.0,45.0,F,2.0,45984.87,Test
9044903,26.0,65.0,U,2.0,60075.48,Control
5830747,13.0,72.0,M,3.0,574803.7300000001,Control
6156286,5.0,65.0,F,2.0,67577.73999999999,Test
911768,6.0,44.5,U,2.0,53588.33,Control
9141366,12.0,31.0,M,2.0,121371.16999999998,Control
6747094,12.0,53.5,M,4.0,313152.15,Test
1650426,15.0,49.5,M,4.0,1048121.97,Control
482906,5.0,68.0,F,2.0,115246.23,Test
1622352,10.0,54.0,M,3.0,71477.12,Control
9301132,5.0,21.5,U,2.0,18459.02,Control
9221832,25.0,68.0,M,2.0,451959.89,Test
4831293,22.0,61.5,F,3.0,30589.95,Test
4693852,21.0,51.5,M,4.0,2673932.61,Control
2668484,8.0,69.5,U,2.0,34975.19,Control
733132,5.0,62.0,U,2.0,26308.93,Test
5163502,9.0,40.5,F,2.0,26004.61,Control
1410410,5.0,83.5,M,2.0,91138.87,Test
2461138,11.0,25.0,F,2.0,22268.65,Control
5457630,6.0,59.5,U,2.0,268970.19,Test
9032707,11.0,30.0,M,2.0,116104.82,Test
2833071,7.0,20.5,U,2.0,28601.14,Control
9898367,16.0,63.0,F,3.0,594854.55,Test
8306478,8.0,67.5,M,2.0,20095.59,Test
2425768,3.0,62.5,F,2.0,83372.20999999999,Test
2740322,12.0,50.5,F,2.0,376618.72,Test
4119555,15.0,81.0,F,2.0,28401.47,Test
1730844,6.0,32.0,M,2.0,31935.1,Test
2104260,11.0,39.0,M,2.0,249513.94,Test
6079339,6.0,47.5,U,2.0,49598.58,Control
6013562,23.0,58.0,F,2.0,95930.66,Control
4331945,18.0,29.5,M,3.0,80382.48,Test
6722401,4.0,23.5,U,2.0,17151.289999999997,Control
5356328,11.0,30.0,M,2.0,20945.84,Test
8736813,5.0,30.5,M,2.0,25578.81,Test
1062819,4.0,53.0,F,2.0,15002.109999999995,Test
6902525,6.0,27.5,U,2.0,90838.97,Control
1670563,22.0,76.5,F,2.0,778691.2000000001,Test
7968239,14.0,30.0,F,2.0,43369.53,Control
6217575,6.0,65.5,U,2.0,50634.71,Test
3298651,15.0,33.0,F,2.0,32385.23,Control
7440827,5.0,32.5,U,2.0,21910.46,Test
6202680,7.0,35.0,U,2.0,53997.11,Test
2141653,8.0,21.0,U,2.0,169833.99,Control
7080980,4.0,55.5,U,2.0,53601.02,Test
3360982,7.0,35.0,U,2.0,18636.12,Control
7495863,4.0,33.0,U,2.0,22454.24,Control
3759283,9.0,44.0,M,2.0,43850.26,Test
189242,13.0,32.0,M,2.0,26419.56,Test
3019473,14.0,21.0,F,3.0,25180.509999999995,Control
6729212,22.0,48.0,M,2.0,1022700.74,Test
8911378,22.0,61.5,M,4.0,476753.7,Test
7241432,20.0,62.5,M,3.0,666331.4,Test
9256644,22.0,60.5,M,4.0,589355.79,Test
2969011,5.0,43.0,U,2.0,73941.09,Test
7016260,8.0,16.5,F,3.0,45247.76,Test
6970496,5.0,56.5,U,2.0,40107.82,Control
1787769,7.0,51.0,U,2.0,309299.22,Test
9753652,9.0,51.5,F,2.0,67500.26,Test
567194,27.0,62.5,U,2.0,890858.7100000001,Test
1986565,16.0,51.5,F,2.0,32665.22,Control
7452360,27.0,70.5,U,3.0,321114.7,Control
9089173,20.0,25.5,F,2.0,25760.0,Test
6434368,19.0,54.0,F,3.0,162414.0,Test
6839814,13.0,19.5,F,2.0,21024.14,Control
9011706,4.0,22.5,U,2.0,28466.45,Test
3295028,12.0,90.5,F,2.0,1244359.3199999998,Test
6193693,13.0,43.0,F,2.0,48863.51,Test
1129397,21.0,15.0,U,3.0,27271.81,Test
5144168,6.0,42.0,U,2.0,49471.48,Control
7111068,13.0,44.0,M,2.0,48280.51,Control
9560953,7.0,35.0,U,2.0,80830.44,Test
1409629,4.0,19.5,U,2.0,33828.56,Test
2074848,13.0,40.5,F,2.0,43481.2,Test
4108730,15.0,33.5,M,2.0,124706.74,Control
5917876,10.0,46.5,M,2.0,37863.16,Test
5492372,17.0,35.5,M,2.0,21630.4,Test
9815357,7.0,52.5,U,2.0,19913.18,Control
211245,16.0,57.5,M,2.0,1285056.53,Control
4614785,7.0,25.5,F,2.0,17451.37,Test
6664539,6.0,22.5,U,2.0,29265.7,Test
7400927,12.0,21.0,M,3.0,52783.07,Test
5638741,21.0,16.0,F,3.0,63186.26,Test
9444667,13.0,55.5,M,3.0,42466.67,Control
1612216,10.0,30.5,F,3.0,100872.27,Control
9551363,21.0,37.5,M,2.0,37068.19,Test
5377699,16.0,55.0,M,2.0,15909.159999999996,Test
4259887,16.0,48.0,M,2.0,1107354.35,Test
4421863,6.0,22.0,U,2.0,191567.31,Test
5867742,15.0,41.0,F,2.0,18814.13,Test
6851505,26.0,53.5,M,4.0,432797.42,Test
357172,15.0,46.5,M,2.0,102965.9,Test
3932979,15.0,61.0,M,2.0,21398.07,Test
7781005,5.0,28.0,U,2.0,21274.0,Control
3944491,8.0,35.5,F,2.0,53491.03,Test
1217633,6.0,25.0,U,3.0,40063.92999999999,Control
7763357,8.0,27.0,F,2.0,30297.68,Control
3900786,15.0,48.5,F,2.0,95887.81,Control
7962138,6.0,31.5,U,2.0,24930.23,Test
8230908,7.0,24.5,U,2.0,55537.81,Test
4428478,6.0,52.0,F,3.0,71377.95999999999,Control
3042348,16.0,55.5,F,2.0,266009.37,Test
1246712,16.0,44.0,F,2.0,38679.67,Control
6110691,24.0,60.5,F,2.0,23677.45,Test
169,21.0,47.5,M,2.0,501570.72,Test
1788691,21.0,69.5,M,3.0,823966.9500000001,Control
8741276,21.0,62.5,F,2.0,63340.62,Control
251708,18.0,35.5,F,3.0,36703.53999999999,Test
5060389,18.0,38.0,F,2.0,362250.62,Test
4151276,17.0,51.5,M,2.0,22685.86,Test
9500217,5.0,24.5,U,3.0,123848.39,Test
4287148,21.0,51.5,M,2.0,90594.66,Control
8264483,11.0,32.5,F,2.0,63466.91,Test
1832677,12.0,68.0,U,2.0,22561.71,Test
2449962,31.0,52.5,U,2.0,28157.96,Control
1768356,12.0,38.5,M,2.0,28803.73,Test
5919920,5.0,32.5,U,2.0,39880.26,Test
1074923,8.0,24.0,F,2.0,20361.74,Control
1524513,14.0,36.0,F,2.0,59021.39,Test
3560892,16.0,57.5,F,2.0,33211.0,Control
9083039,7.0,28.5,U,3.0,339201.32,Test
5638348,19.0,58.5,M,2.0,1539838.89,Control
409697,22.0,72.0,F,2.0,50206.93,Control
9569661,18.0,56.0,M,2.0,19696.13,Control
8100170,18.0,70.0,U,2.0,1317174.25,Control
7875474,6.0,19.5,F,2.0,67140.98999999999,Test
506748,7.0,37.0,U,2.0,30744.74,Test
2340248,4.0,31.0,U,2.0,40532.46,Control
5421917,16.0,38.0,F,2.0,73473.65,Test
931493,26.0,53.5,M,3.0,298713.67,Test
4939545,30.0,76.0,M,2.0,504757.4,Control
5296931,7.0,65.5,U,3.0,27263.6,Control
3763174,13.0,66.0,F,2.0,38533.78,Control
399455,5.0,43.0,U,2.0,47647.71,Test
8242472,5.0,49.5,U,2.0,270782.22,Test
9491015,8.0,56.5,U,2.0,217940.22,Test
8014505,4.0,58.5,U,3.0,480000.19,Control
9947193,11.0,29.5,U,3.0,59578.92999999999,Control
8577707,25.0,52.5,F,2.0,35990.5,Control
3125016,23.0,54.0,M,2.0,50227.87,Control
8568123,22.0,51.5,F,3.0,1962354.31,Test
6047061,5.0,31.5,U,3.0,40151.55,Test
3761764,6.0,37.5,U,2.0,45546.66,Test
8285950,12.0,47.0,M,2.0,396114.24,Control
8550081,4.0,49.5,U,2.0,137591.16,Control
4417080,4.0,21.5,U,2.0,28028.42,Test
3940983,7.0,73.5,U,3.0,132271.47999999998,Test
1448165,33.0,61.5,F,2.0,75944.48999999999,Test
2937745,7.0,53.5,U,3.0,344890.8,Test
4238067,13.0,75.0,F,3.0,386854.45,Test
1355311,15.0,36.0,M,3.0,141295.4,Test
46766,12.0,35.5,F,3.0,196449.5,Test
9319644,22.0,62.5,M,2.0,26521.2,Test
5992096,30.0,63.5,M,3.0,69126.48,Test
7275395,9.0,44.0,F,3.0,582784.55,Control
673335,23.0,60.5,M,2.0,307077.68,Test
7616825,7.0,37.0,F,2.0,26227.46,Test
4254720,5.0,41.5,U,3.0,34906.759999999995,Test
8020700,11.0,45.5,M,3.0,375648.81,Test
8242908,8.0,49.5,U,2.0,394625.99,Test
1480573,12.0,34.5,M,2.0,33348.48,Test
6319509,10.0,46.0,F,2.0,258158.96,Test
939493,13.0,59.0,M,3.0,28828.7,Control
6387389,5.0,22.0,F,2.0,17317.05,Control
9086041,10.0,53.0,M,2.0,232260.86,Control
681024,14.0,40.0,F,2.0,91288.77,Control
2130179,9.0,62.0,M,4.0,186784.03,Control
4647047,14.0,51.0,U,2.0,175451.89,Control
8699983,6.0,58.0,M,3.0,1311589.5699999998,Test
3071220,25.0,17.0,F,2.0,16977.28,Control
7401815,23.0,70.5,M,3.0,357060.0,Test
385749,20.0,63.0,F,2.0,240740.18,Test
2710651,16.0,56.0,M,3.0,219178.54,Test
9627249,13.0,29.5,F,3.0,107819.32,Test
60529,5.0,57.0,U,2.0,538947.75,Control
9834672,17.0,49.0,F,2.0,47651.3,Control
8641815,4.0,23.0,U,2.0,18305.02,Control
9993788,16.0,29.0,F,3.0,57494.0,Test
8600837,10.0,29.5,F,2.0,57870.11,Control
7701708,4.0,46.5,U,2.0,29617.55,Test
484905,28.0,86.0,F,2.0,126653.91999999998,Control
427714,16.0,48.0,F,2.0,107993.19,Control
8054269,16.0,50.5,F,2.0,33974.22,Test
5866752,4.0,56.0,M,3.0,195996.82,Control
2890952,8.0,26.5,U,3.0,44091.58,Test
952893,7.0,70.0,U,2.0,797200.28,Test
7900623,8.0,24.0,F,2.0,19874.99,Control
6423231,5.0,49.5,M,2.0,49448.48,Test
8152197,5.0,25.5,U,2.0,38621.9,Test
8596329,23.0,50.5,F,3.0,1132942.8199999998,Control
5646014,22.0,53.5,U,5.0,148335.43,Test
5354676,21.0,57.5,M,2.0,147356.36,Control
8522862,20.0,36.5,U,2.0,19278.08,Test
8127691,20.0,53.0,F,2.0,16874.159999999996,Test
2866731,16.0,41.0,F,2.0,56214.89,Test
