client_id,Variation
1756095,Test
631112,Test
3780349,Test
7259846,Test
7519697,Control
5400667,Test
3148015,Test
9923152,Control
1353260,Test
2400203,Test
6958655,Test
9300167,Control
5966207,Test
8740574,Control
8565711,Control
3445139,Test
2485099,Control
9509087,Test
3721552,Test
508212,Test
3689103,Test
2685027,Test
4641733,Test
9849268,Control
3838356,Test
8253004,Control
6576645,Control
6828169,Test
4347154,Test
690761,Test
2438996,Test
73690,Test
3034669,Test
4588954,Control
7341808,Control
6746156,Test
6867826,Test
8610797,Control
5058986,Control
879350,Test
9301914,Control
2821369,Control
8064143,Test
9965617,Test
2559440,Test
2325488,Control
9413545,Control
5836024,Test
1360783,Test
6293635,Test
2176304,Test
2969011,Test
303427,Test
518261,Control
3280467,Control
6880812,Test
569923,Control
5792033,Test
7915334,Test
2746811,Test
3533227,Test
2713474,Control
1498216,Test
1364266,Control
5272634,Test
1199696,Test
4446974,Control
3708534,Control
911310,Test
5843557,Control
3337811,Control
5037697,Control
1829628,Control
2827221,Test
652070,Test
6228667,Control
8509963,Test
4693278,Control
8182025,Test
7197242,Test
7944799,Test
6247134,Control
8984039,Control
8067900,Control
4193722,Test
913817,Test
5568573,Test
1968960,Control
1962906,Control
4981243,Test
237598,Test
6321420,Control
7655436,Control
3418403,Test
4548234,Test
5291352,Test
7404425,Test
1018789,Control
1496507,Control
6458516,Control
5813729,Control
7265376,Control
9533846,Test
6948779,Control
9464976,Test
1924536,Test
6508361,Control
4688420,Test
1703359,Test
1808680,Control
7810273,Control
959456,Test
5487729,Control
2874747,Control
7974620,Control
9701578,Test
620370,Test
1942594,Test
5006476,Control
3282992,Test
3487807,Test
2564105,Control
8402833,Test
1951353,Test
3774671,Test
7056545,Control
4389998,Control
5664933,Control
6477337,Test
8735762,Test
3464863,Test
2671945,Test
5539303,Test
8149613,Control
8068214,Test
7910086,Test
9438168,Test
5942947,Test
4897726,Test
7811480,Test
4333837,Test
5650663,Control
4136796,Control
3185663,Test
3441746,Test
4038734,Test
4785213,Test
1099247,Control
6680664,Test
8928655,Test
2917284,Test
4547527,Control
1906747,Test
2706771,Test
6984394,Control
6131598,Test
5992096,Control
1863012,Test
5098477,Test
6657048,Control
4259887,Test
907844,Control
1165299,Test
8274492,Test
4014679,Test
6844273,Test
3622921,Test
9154121,Test
7204554,Control
7189096,Test
2583536,Control
7862269,Test
9082013,Test
7059470,Control
4615452,Test
9890996,Test
5176661,Test
4578185,Control
9992739,Control
9119025,Test
539200,Test
7741380,Control
6901901,Test
1907209,Test
3205362,Control
5145751,Test
300278,Test
2501764,Control
7179835,Test
12115,Control
4921838,Test
6234329,Test
7292235,Test
2919557,Test
1755602,Test
6272965,Test
7473636,Test
3712842,Test
3714840,Test
5904635,Control
2494046,Test
3213114,Test
9889635,Test
1326159,Control
3984694,Test
1030659,Test
4666076,Test
8881027,Test
1389281,Test
6823522,Control
8357087,Test
6843169,Control
779342,Test
968837,Control
3877891,Control
4301635,Test
6839629,Test
3795503,Control
9326805,Test
6388871,Test
1182521,Test
9811617,Test
2186883,Test
5298497,Control
5215910,Test
2393073,Control
6443573,Test
4454211,Control
3325852,Test
3280109,Test
4368974,Test
4626399,Test
8451092,Control
7956555,Control
9419462,Control
9983468,Control
1699671,Test
1722967,Control
1970760,Control
4697546,Test
917678,Test
2672305,Test
1049802,Test
4485530,Control
1884975,Control
4106003,Test
6058354,Test
212583,Control
5884902,Control
4348317,Control
9360142,Test
1870899,Control
457573,Test
697704,Test
4723224,Test
5221874,Test
5689687,Test
7485848,Control
7224877,Control
133389,Test
6009880,Test
1100208,Control
270580,Test
7765073,Test
3882318,Test
6379574,Test
1020426,Test
2481065,Control
6772855,Control
7867656,Control
8658856,Control
3024286,Test
6513173,Control
4397864,Test
9755865,Test
8359141,Test
6437236,Test
7609894,Test
954716,Test
648159,Test
3667968,Test
1615596,Control
8998049,Control
7029775,Test
174111,Test
992900,Control
9099093,Control
2711903,Test
3605038,Test
2800859,Control
401114,Test
320418,Control
3069682,Test
9743578,Test
6244953,Test
683433,Control
6291254,Test
2875048,Test
6293964,Control
6207137,Test
4052809,Test
8817760,Control
3866352,Control
5487439,Control
7554508,Control
5735037,Control
1497476,Test
8242327,Test
4598894,Test
6092019,Test
55113,Control
3890916,Test
945502,Control
4101565,Test
5801041,Test
4379933,Test
7273996,Test
8704534,Control
9315851,Control
6042022,Test
5963390,Control
4733504,Test
4497054,Control
4805239,Test
3316178,Test
5798794,Test
99985,Control
857740,Test
3005282,Control
3312441,Test
1641696,Control
1880299,Control
7566162,Control
1654769,Control
2698461,Control
5975051,Test
7242414,Control
4929625,Control
7060828,Test
5091787,Control
952893,Control
3759687,Test
1635213,Test
1470424,Test
5336949,Control
8414665,Control
7467315,Control
3496915,Test
3883982,Test
8267878,Control
9443591,Test
5931823,Test
9051090,Test
1625873,Test
2725801,Control
5057857,Test
6237450,Test
7141724,Test
5468402,Control
2267786,Test
2321487,Test
611922,Test
7678618,Test
717774,Test
4488161,Test
2012490,Test
2416738,Control
3711312,Control
6964334,Test
664905,Control
5834897,Test
2838694,Test
4031366,Test
1137590,Test
7068808,Test
2447160,Test
3075361,Test
9962023,Test
2932748,Control
4914281,Control
7256923,Control
37872,Control
3536874,Control
5290799,Control
23308,Test
4492435,Control
146242,Test
3742716,Test
1849221,Control
9873579,Test
4553810,Control
4713784,Test
3845002,Test
7052463,Control
483758,Test
6022802,Test
2016547,Control
9522804,Test
6400650,Test
6762143,Test
1820401,Control
7304349,Control
6757406,Test
3647576,Test
2329600,Test
8121681,Control
4813782,Test
3676166,Control
6717840,Test
524298,Control
519680,Test
8994088,Test
8077266,Test
5375113,Test
4233575,Test
7783532,Control
9410386,Control
9027653,Test
5996235,Control
4219130,Control
5328038,Control
1174527,Test
2084442,Control
2011005,Test
6128907,Test
5508480,Control
7067945,Control
6569107,Test
431605,Test
4586793,Test
3942696,Control
1684984,Test
9306894,Control
4619301,Test
879686,Control
689279,Control
7940076,Control
4600823,Test
709910,Test
373302,Control
3021391,Test
1072974,Control
2272084,Control
3385480,Test
4623780,Test
856558,Test
3958328,Test
8184004,Test
9049043,Test
7320128,Control
5700580,Test
8294150,Control
6559315,Control
6990701,Control
5870396,Test
853179,Test
8026614,Control
6453865,Test
5103631,Control
4228483,Test
7896620,Test
9661608,Test
7540824,Control
1069562,Test
2867203,Test
8362002,Control
2197533,Test
6974996,Test
435650,Test
4320445,Test
1313219,Control
582789,Test
5928380,Test
9119250,Test
4578231,Test
5910048,Control
143250,Test
395287,Test
9378753,Test
283681,Control
4421448,Control
4877333,Test
7509910,Control
6966820,Test
7770161,Test
448857,Control
26763,Test
4366306,Control
4787713,Control
5444934,Test
694401,Test
2837785,Test
8311647,Test
3132517,Control
5215504,Test
9463737,Control
1539306,Test
7273470,Test
9222947,Test
9318943,Test
5156549,Test
2749055,Test
7220994,Test
6118228,Test
6630829,Control
3614700,Test
4244547,Control
1410729,Control
2639524,Test
248750,Control
4615892,Test
8713340,Test
2040949,Test
2080161,Control
9272541,Control
3167833,Test
3066393,Test
2352590,Test
9983340,Test
4666280,Test
4620035,Control
7910368,Test
8237960,Test
4805697,Control
3709922,Test
2032970,Test
874190,Control
2315165,Test
8354831,Test
8119077,Test
5348067,Test
540607,Control
749007,Test
1056117,Control
7486755,Test
680024,Test
7147238,Test
2149611,Control
8363600,Test
569845,Test
2242477,Test
5403077,Control
4523837,Test
7658196,Test
5278734,Control
3272304,Test
2318635,Control
6325926,Test
4203125,Test
6895168,Test
4315022,Test
6371368,Test
4746000,Test
893790,Control
3937703,Test
8065543,Test
2022250,Test
9197012,Test
1130346,Test
6148990,Test
4959931,Control
3940404,Test
8652373,Control
9457625,Test
8321547,Control
7275395,Control
4893756,Test
6729212,Control
7347350,Test
4722853,Test
7225363,Test
1780358,Control
4141574,Test
5359559,Test
9186052,Test
397204,Control
2916225,Control
6880763,Control
8838883,Control
5041923,Test
8462408,Test
9609975,Test
2089666,Test
780860,Test
4882643,Test
4123056,Test
4833106,Control
6334549,Control
5440301,Test
3091927,Test
7364414,Control
4953494,Control
7899067,Control
8236479,Test
3051784,Test
8878111,Test
1454623,Control
7778242,Test
2599239,Test
7881914,Control
3525563,Test
1579264,Control
9419331,Test
4532643,Test
716512,Test
6593130,Control
5985376,Test
5584042,Control
5026762,Test
4476856,Control
9349990,Control
2207309,Test
6265865,Control
8813443,Test
2025666,Test
7337642,Test
7517684,Control
14638,Control
5784507,Control
1324577,Test
7526197,Test
8520711,Test
1899884,Test
8553252,Control
6011878,Control
9655660,Control
4416722,Test
8295888,Control
6140860,Test
6054566,Test
6636752,Control
3449434,Test
6023031,Test
7111695,Control
2167724,Test
2484247,Test
1884258,Control
8185256,Test
8566757,Control
7695645,Test
5452240,Test
9720056,Test
8543351,Control
3177026,Test
3797045,Test
7782253,Control
4878781,Control
2664345,Control
9613643,Test
7796358,Test
862355,Control
7738779,Control
6854217,Test
9757438,Test
3355961,Control
9497001,Control
4484818,Test
4668870,Control
7776944,Test
5316419,Test
2802870,Test
825244,Test
1473666,Test
904363,Test
3533343,Control
8330390,Control
3576200,Test
2901184,Control
1190802,Test
9613972,Control
5235064,Test
7519664,Control
9091128,Control
9736074,Test
6108929,Control
4497461,Control
8204582,Test
9987980,Test
6736177,Test
9277931,Test
4702449,Test
9496169,Control
998939,Control
8695834,Test
2695276,Test
673245,Control
9951222,Test
1254673,Test
5190535,Control
1897956,Test
983751,Test
6993020,Test
3768802,Test
5711310,Control
6057341,Control
8531609,Test
5630558,Control
7498140,Test
7020230,Control
6458127,Control
5004305,Test
7623213,Control
1241897,Test
1233133,Control
6930411,Control
7400253,Control
9255835,Control
9967328,Control
7867181,Test
3507622,Control
3179531,Test
240038,Control
7663416,Test
9812666,Test
9819244,Control
265238,Test
1895027,Control
6524151,Test
1604315,Test
9206939,Test
7561667,Control
6351907,Control
1493740,Test
9423344,Control
3559928,Test
3125016,Test
5409647,Test
7648674,Test
3459307,Test
7710657,Test
1133292,Test
5415603,Test
3402900,Control
1425617,Test
8624969,Control
202013,Control
8052665,Control
3170793,Test
4698700,Test
6143429,Control
3466860,Control
1127018,Test
384077,Control
7779698,Test
7282265,Test
6813475,Test
2348469,Test
295482,Test
6002436,Test
9697863,Test
3280816,Test
9487113,Control
5697082,Test
8735075,Control
4319869,Test
8019722,Test
8604875,Test
6346567,Test
6478127,Test
8681533,Test
525888,Test
2984905,Control
3626145,Control
2230987,Control
2740839,Test
7649998,Control
8402317,Control
277640,Control
1213542,Control
1428255,Test
7728371,Control
9671473,Control
8305400,Control
5075371,Test
1142401,Test
4108987,Control
1560840,Test
8972564,Control
4104507,Test
4624419,Test
9815357,Test
7390623,Test
2451571,Control
1054647,Test
4404204,Test
7046307,Test
8480242,Test
5627946,Control
6909820,Test
913770,Control
5528801,Test
2430389,Test
1466287,Test
6573136,Control
9350810,Control
8281529,Test
1660152,Test
4406887,Test
7285045,Test
3770266,Test
3058306,Control
7254784,Test
1371211,Test
5497587,Test
4006677,Control
82901,Test
1174054,Test
5458944,Control
2244927,Test
5652103,Control
5617657,Control
9121735,Control
7886843,Test
898985,Test
808997,Test
7030235,Test
4000812,Control
8604127,Control
6149133,Test
1047811,Test
5344747,Test
9219912,Test
8217159,Test
2289110,Test
5432066,Control
8728125,Control
1578710,Test
1736421,Test
7730441,Test
3800611,Control
2041208,Test
8839070,Test
4235087,Control
1243922,Control
521915,Control
2782331,Test
2084022,Control
6376109,Control
9689619,Test
1047216,Test
9332315,Test
3766118,Control
3467249,Control
652332,Control
3129903,Control
2839225,Test
4417987,Control
4305362,Control
4783943,Control
2887058,Test
6265765,Test
6941745,Control
2198842,Test
5272678,Test
9873173,Test
4237191,Test
1587694,Test
6009931,Control
4408648,Test
3629372,Control
4664116,Test
6499358,Test
6720477,Control
7860280,Control
946518,Test
2758032,Test
5543391,Test
5800993,Control
5736416,Control
185435,Control
8483813,Test
1371013,Test
6088777,Control
5388815,Test
6084648,Control
6544802,Test
8189001,Test
6491316,Control
145221,Test
3728383,Test
8361172,Test
2414104,Test
5743599,Test
7873267,Control
540008,Test
8321061,Control
9883396,Test
8196687,Control
3095971,Control
4094294,Test
8438823,Control
1809183,Test
5163805,Test
714587,Test
5776552,Test
4062362,Control
8371162,Control
4098436,Control
4479562,Test
4484538,Control
9915658,Test
6447827,Control
8222492,Test
4049963,Control
2325993,Test
4332740,Test
4235679,Control
2409492,Control
5352766,Test
6010707,Test
3192509,Test
2227164,Test
6584917,Test
5544382,Control
705542,Control
2169779,Control
2002046,Control
9066186,Test
3195335,Test
2689246,Test
6290974,Test
6992460,Test
9372280,Test
4210939,Test
6321178,Test
2254196,Control
3153207,Test
1957409,Test
4451857,Control
4642171,Test
1825406,Test
5203192,Control
6998623,Test
4028636,Control
6176943,Test
7105013,Control
2819183,Test
76574,Test
6675283,Test
6119311,Test
5998234,Control
992690,Test
5688624,Control
8467965,Control
266106,Test
5100422,Test
9902498,Test
1807108,Control
5908613,Test
4884215,Control
3495894,Test
4789034,Control
3945328,Test
4117725,Test
4304735,Test
9259738,Control
9765774,Test
9291746,Control
9169589,Control
8586176,Test
1416489,Control
6195993,Control
8505302,Test
5582549,Test
3660628,Test
7529849,Test
9537788,Test
9667427,Test
7108450,Test
2508322,Test
576854,Control
7464189,Test
1381610,Test
6931124,Control
1085170,Test
1109679,Control
7638375,Test
1336142,Test
8502700,Test
6260191,Test
3878071,Control
8188290,Test
9383834,Test
132957,Control
2699875,Control
3974768,Test
5017314,Test
5854892,Test
7726503,Control
3675109,Control
1779211,Control
2067424,Test
3534623,Control
109988,Test
9811704,Test
7369180,Test
1940422,Control
549560,Test
8903315,Test
2122290,Test
9415156,Control
8331917,Control
4661429,Test
2864918,Test
4991623,Control
1781072,Control
4942326,Test
7352285,Test
7766387,Test
4372358,Test
1482460,Test
8557079,Control
6665833,Test
2447511,Test
8017028,Test
3961504,Test
3468761,Control
9398216,Control
6946127,Test
3117106,Control
5319910,Control
37616,Control
6338800,Control
5154905,Test
1565668,Control
3479550,Test
6847215,Control
9829679,Test
2071279,Control
6718228,Test
5342961,Test
639197,Control
7692361,Test
3580109,Control
1211635,Test
9858635,Control
24002,Test
4923002,Test
2284284,Control
1858455,Control
9998820,Control
3748061,Test
6699501,Control
3571949,Control
2017068,Test
6190665,Test
6797000,Test
4806731,Control
9609643,Control
5679069,Test
889131,Test
8400056,Test
2587826,Control
1081053,Test
9161121,Control
8305436,Control
5552369,Test
1599801,Control
3412819,Test
7080592,Control
5469691,Control
308962,Test
3938120,Test
6101041,Test
8231064,Control
5672526,Control
3196607,Control
5085615,Test
1219492,Test
3346947,Control
9176671,Test
452197,Control
6925495,Control
2331701,Control
3260671,Control
7897790,Test
6361526,Test
8807910,Control
1369442,Test
3686200,Control
1143252,Test
3779512,Control
6290452,Test
4621306,Test
9730346,Test
3877774,Test
7082666,Test
4668884,Test
9596794,Control
3667930,Test
8421877,Control
6105452,Test
6727928,Control
9790871,Control
3590716,Test
5956435,Test
7329527,Control
3095964,Control
5297696,Control
80969,Control
9032707,Test
5310950,Test
8250425,Control
1423307,Control
984128,Test
5376633,Control
8636610,Test
3445547,Control
5648753,Test
6343658,Control
3351159,Control
3669923,Control
630598,Test
8388431,Control
6571402,Control
6339387,Test
7696806,Control
5550103,Test
1141064,Control
8415399,Test
7569607,Test
7589562,Test
7003614,Test
8882293,Control
9470547,Test
7185148,Test
3081571,Control
3821674,Control
4231865,Control
5147563,Test
9061591,Test
4185463,Test
5629455,Test
3833226,Test
1927262,Test
9643778,Control
8280336,Control
5500472,Control
4201280,Control
2992342,Test
5598549,Test
742221,Test
9821590,Test
438045,Test
3178316,Control
6129570,Test
5625321,Test
1105222,Control
117759,Control
1339311,Test
1478726,Test
1135216,Test
3773979,Control
5040055,Control
2837405,Test
6333059,Control
3933594,Control
2692994,Control
8741225,Test
2938729,Control
